Filename,Label
n03-097-03.png,"Willie Kim was speechless, only his slant"
n03-103-00.png,It seemed to the frightened judge
n03-103-09.png,the yawl up against the waves
n03-106-11.png,"pier, leading the yawl toward"
n03-113-00.png,"&quot;Hello, Dad!&quot; Bill called. &quot;I hope you"
n03-120-09.png,huh?&quot;
n03-126-00.png,"&quot;By George, that is a beautiful string of fish!&quot;"
n03-126-03.png,few moments later the yawl was upside
n03-126-04.png,"down, exposing its shallow keel."
n04-015-05.png,pay Jacky's school fees.&quot; &quot;What shall we do
n04-015-06.png,about this house? - and Jill's school? - and oh!
n04-022-02.png,"work on Sundays,&quot; he said. &quot;They're worse off than"
n04-022-04.png,stockbroker chap and shared him with his three
n04-022-06.png,Pericles is a Portsmouth boat. She spends longer
n04-031-01.png,her eyes and reached for her address book. &quot;I'll
n04-031-02.png,write to those agents and try to get a flat in
n04-031-04.png,Jill will say about leaving her school. It's a
n04-031-07.png,garden!
n04-039-00.png,"That little beast, Robbie Munyard!&quot; Having"
n04-039-01.png,said her say Peggy manfully shouldered her
n04-039-02.png,burden and prepared to break up yet
n04-039-05.png,Such is the life of a naval officer's wife.
n04-044-00.png,John's father had been a naval officer of the old
n04-044-01.png,school; some of his rigid ideas had been passed
n04-044-02.png,on to the second generation. One of these was that
n04-044-05.png,in the modern equivalent of frock-coat and sword.
n04-044-06.png,It would have been acceptable to all concerned
n04-044-08.png,"plain-clothes on the previous night, but ways"
n04-044-09.png,instilled by martinet parents have a habit of
n04-048-03.png,bombs during the last war. Having deposited his
n04-048-05.png,went in search of a drink. The lower bar was
n04-048-07.png,"*?2s as 'Seaweed', and a youngish, sharp-eyed"
n04-048-08.png,man who was staring moodily into a gin
n04-048-09.png,and tonic.
n04-052-06.png,"memory was good, so was this stranger's."
n04-060-00.png,"""Make it a large one, darling. I know the naval"
n04-060-04.png,"Youngest D.S.C. in the war, what? Crawled"
n04-068-05.png,Seaweed sensed his embarrassment and
n04-068-06.png,came to the rescue. &quot;You haven't introduced
n04-075-00.png,"""It's a rule on these premises. No treating with"
n04-075-03.png,nature - I assumed that you both knew who I
n04-075-04.png,was. I'm Ian Bawley. Does that mean anything
n04-084-05.png,drink?&quot; John nodded - he could afford to buy
n04-092-03.png,a Lieutenant-Commander. Perhaps we could
n04-092-05.png,"absolutely right,&quot; said Bawley, as he pushed over"
n04-092-06.png,"his glass. &quot;Fill it up, darling. Accuracy above"
n04-092-08.png,the Courier.
n04-107-05.png,"Bawley. ""The truth is usually very embarra-"
n04-114-04.png,"shook his head. ""All paid for by His Lordship,"""
n04-114-07.png,your substance on a complete stranger. Set
n04-130-01.png,"off it,&quot; said Bawley. &quot;The proprietor of the Daily"
n04-130-02.png,"Courier knows what's going on. If he doesn't mind,"
n04-130-05.png,"companion. &quot;You want me to talk, is that it?&quot;"
n04-139-02.png,"again, no doubt, and then you will have."
n04-139-03.png,"Regard this as a softening-up process, and"
n04-139-04.png,"have dinner with me? On His Lordship,"
n04-139-05.png,"of course.&quot; &quot;On one condition,&quot; said John."
n04-139-06.png,&quot;Tell me who the little bird was.&quot; &quot;Can't
n04-149-01.png,"contact, is our Robbie; he gives us the gen and"
n04-149-02.png,we give him the publicity. 'The Honourable
n04-156-00.png,"&quot;Good-oh! One for the grill-room, darling, and"
n04-163-00.png,&quot;Ever been to Fleet Street?&quot; asked Bawley.
n04-163-01.png,&quot;You should. Next time you're in Town
n04-163-04.png,of the work is done.&quot; He held out a card.
n04-163-05.png,John took it and put it in his pocket.
n04-163-06.png,"&quot;Thanks,&quot; he said. &quot;If ever my missus"
n04-171-02.png,like. You could write it up.&quot; Bawley made a face.
n04-183-04.png,the Navy - why should I pick on Pericles?&quot;
n04-190-03.png,"fitting fractured."" ""Supposing I was to tell you that"
n04-190-04.png,we've had Pericles' entire Snort equipment removed
n04-190-05.png,"and X-rayed and that it was as sound as a bell?"""
n04-190-06.png,said John.
n04-195-02.png,with the possibility of faulty design.&quot; He held
n04-195-05.png,I'll tell my editor that the story's a dead bird.
n04-209-07.png,some sort.
n04-213-07.png,far between.
n06-082-07.png,in it.&quot;
n06-100-09.png,last night.&quot;
n06-119-06.png,malpais.
n06-123-10.png,thirst.
n06-128-08.png,in pairs.
n06-169-08.png,night.&quot;
n06-175-09.png,Shorty.
n06-186-07.png,and got away with it.&quot;
n06-201-07.png,with them all right.&quot;
p01-155-05.png,Walking out of the chapel later on. Continuing
p01-174-07.png,"windows, sir, they date back to"
p02-000-06.png,flights back.&quot;
p02-017-07.png,and refilled it.
p02-069-05.png,Lilyan remonstrated. &quot;They want to be
p02-090-05.png,trying to understand Gavin's point of
p02-101-07.png,ging a smile.
p02-109-01.png,-----------------------------------------------------
p02-139-05.png,broken arm.
p02-144-11.png,her.
p02-150-08.png,was hurt for herself.
p02-155-01.png,normally.
p03-004-11.png,one to take?
p03-023-02.png,"and then all was wonderful, and perhaps it had only been"
p03-023-03.png,"a slip of the tongue when Nigel had said, only last"
p03-023-04.png,"evening, &quot;If we get married, old girl, you'll have to stop"
p03-023-05.png,"that lark, I can tell you!&quot;"
p03-027-07.png,Little Phelpham.
p03-029-06.png,had there not been some give and take
p03-033-01.png,"he shrugged diffidently, &quot;I like the work. One gets plenty"
p03-033-02.png,of variety and it's a change.&quot; Nigel was the hospital's
p03-033-05.png,asked hopefully.
p03-040-06.png,"been at the Load of Trouble roadhouse,"
p03-040-08.png,very evening?
p03-057-09.png,all important.&quot;
p03-069-02.png,was as though a red mist veiled her usually clear sight and
p03-069-03.png,made her think there was an abyss immediately ahead.
p03-069-06.png,with a cyst on her ear ... ?&quot;
p03-072-00.png,&quot;5Ye-es?&quot; he lowered his eyes and kissed her on the
p03-072-02.png,"&quot;What about it, my sweet?&quot; &quot;Well,&quot; she laughed"
p03-072-07.png,handsome at other times.
p03-080-00.png,&quot;Gubbins? Gubbins?&quot; he fretted. &quot;Who's he?&quot;
p03-080-01.png,Though Diana knew the name of every
p03-080-02.png,"member of the staff, distinguished or not,"
p03-080-03.png,Nigel often had to think hard to sort
p03-080-04.png,"them out. &quot;He's the carrotty lad, isn't he?&quot;"
p03-080-05.png,he now demanded. &quot;What was he
p03-080-06.png,doing at the Load of Trouble?&quot;
p03-087-09.png,it was your car I suppose he
p03-096-08.png,the housemen think of me as a
p03-096-09.png,two-timing Don Juan.
p03-121-06.png,"three weeks, etcetera, etcetera!&quot;"
p03-135-06.png,you.&quot;
p03-142-06.png,"isn't as bad as an operation, Nigel!"""
p03-151-03.png,"the moment, thank God!&quot; Problem ... ?"
p03-151-07.png,me isn't going to be all that bad?
p03-158-00.png,If it is -&quot; she laughed uncertainly - &quot;you can have
p03-158-06.png,"well if you don't wear it for a bit, Di,&quot; he"
p03-158-07.png,told her.
p03-163-07.png,"any minute, and she knew it."
p03-173-03.png,"me up for tea, of course. I just thought.&quot; &quot;I'll see,&quot;"
p03-173-07.png,"and kissed her again, somewhat startled to"
p03-173-08.png,receive a sharp slap for his pains.
p03-181-09.png,with some bitterness.
p03-185-00.png,Thus had they parted the previous evening and now
p03-185-02.png,alone. Of course one couldn't say for certain when a
p03-185-03.png,doctor would be free during the day; tea was served
p03-185-08.png,to be met at the gates.
p03-189-00.png,Sentence Database P03-189
p03-189-04.png,hospital.
p06-030-00.png,"His mouth hardened, his eyes became"
p06-030-01.png,steely. 'I see.' Scorn lashed his
p06-030-02.png,words. 'I wonder you dared trust
p06-030-04.png,'Well! At least I know the truth.
p06-042-00.png,"And as he spoke, the thought"
p06-042-02.png,room filled him with a re-
p06-042-03.png,vulsion that was homicidal.
p06-042-04.png,"Even in that, his hands were"
p06-047-04.png,house.' She watched him flick
p06-047-06.png,"waistcoat pocket, take out"
p06-052-00.png,"'Good-bye, Sandra,' he said"
p06-052-02.png,"him go, unable to speak, she"
p06-052-03.png,felt that part of her was leaving
p06-052-06.png,"fided in her, given some expla-"
p06-058-00.png,She went back to Philip. But
p06-069-03.png,"given her. 'I'm sorry, darling.'"
p06-069-04.png,He looked nervous. It had been
p06-088-04.png,"her word. There was enough evidence,"
p06-088-05.png,no matter how one might want to
p06-088-07.png,touched him after the cold wind
p06-096-00.png,What his story will be. I reckon
p06-096-01.png,he'll confine himself to the nervous
p06-096-02.png,origin of her recent illness. His notes
p06-096-10.png,Philip's spirits soared.
p06-104-01.png,miraculous recovery and Sandra would
p06-104-07.png,"can you?' 'Forgive is an unctuous,"
r02-006-06.png,that the warm coats were heating
r02-006-08.png,to a depreciation tax allowance
r02-060-08.png,"eager hand inside, his fingers"
r02-117-07.png,dinner ready.'
r02-131-05.png,towards it and picked it up.
r03-002-02.png,poor Serena was an infant-in-arms as
r03-002-04.png,"infant-in-arms but a new-born babe, a"
r03-007-07.png,holiday while the whole transaction was
r03-007-08.png,put through.
r03-035-00.png,&quot;Of course you must count about two hundred
r03-035-01.png,"for legal charges and stamp duties,"
r03-035-03.png,"house, and whether it has been regis-"
r03-035-06.png,"but the bank would give me a loan, I'm"
r03-035-08.png,then?&quot;
r03-065-07.png,saw to that.
r03-096-06.png,house built earlier than 1918.&quot;
r03-110-04.png,"one of your publishers, get two books commissioned"
r03-110-05.png,and write them later. I've got a bit owing too.
r03-110-06.png,"Now, I saw some flats in Hendon for four thou,"
r03-110-07.png,"and some in West Hampstead for four two fifty,"
r03-110-08.png,"two beds, two reception, k. and b., just think,"
r03-115-00.png,"Much more spacious than that poky little cottage,"
r06-022-07.png,shame.
r06-041-01.png,"Gaulle, and the rest of the paper was given up"
r06-041-04.png,the Mediterranean between Corsica and St
r06-041-05.png,Raphael. All the murders were well documented
r06-041-08.png,Thirties.
r06-044-02.png,"throttled to death by his wife, children and"
r06-044-03.png,"father-in-law, after muddling up some sheep"
r06-044-05.png,group then sat down for a late lunch
r06-044-07.png,"Then again, Monsieur V, owing to family"
r06-044-09.png,"paper and the superintendent of police,"
r06-049-03.png,"a few minutes later from a nearby village,"
r06-049-04.png,"apologising for the trouble, but explaining"
r06-049-09.png,"home and shot himself, leaving a note"
r06-049-10.png,which again left his household goods
r06-053-03.png,a blackbird. Unfortunately a sporting taxi-driver
r06-057-04.png,and beaches of earth pricked to blood by
r06-057-05.png,the hoe. Rising from the flecked sea are
r06-057-07.png,"towns, grey, rose-headed mariners clinging"
r06-062-03.png,stopped. Down below is the village of
r06-062-06.png,"friends or strangers, and a flurry of"
r06-066-06.png,"to the old sleeping port. This, and"
r06-066-08.png,could catch the taste of dead dreams on
r06-070-02.png,have a swim. Amazing bedlam rocked
r06-070-04.png,they galloped to the walls and spumed
r06-070-06.png,crowd had collected. There were firemen
r06-070-07.png,"and policemen and ambulances, and the"
r06-076-04.png,"disease and accident by doctors, God and"
r06-076-05.png,"the municipality. Yet, at any time now,"
r06-076-06.png,the bell would ring for them - the gilded
r06-106-08.png,Renoir girl who expects everything from
r06-106-09.png,life.
r06-126-10.png,evening.
r06-137-10.png,you see?'
